YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2013,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,99.0,,99.0,,528.0,1807.0,$99,$528,$99,1
2013,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,586.0,733.0,1083.0,567.0,1223.0,1487.0,$1083,$1223,$586,1
2013,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,862.0,98.0,1151.0,107.0,1500.0,127.0,$1151,$1500,$862,1
2013,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,977.0,59.0,1175.0,76.0,1413.0,93.0,$1175,$1413,$977,1
2013,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,954.0,45.0,1142.0,56.0,1411.0,110.0,$1142,$1411,$954,1
2013,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1047.0,52.0,1221.0,72.0,1591.0,223.0,$1221,$1591,$1047,1
2013,6037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,1098.0,77.0,1430.0,161.0,1896.0,185.0,$1430,$1896,$1098,1
2013,6037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,1095.0,54.0,1325.0,78.0,1662.0,99.0,$1325,$1662,$1095,1
2013,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,747.0,159.0,1047.0,164.0,1278.0,173.0,$1047,$1278,$747,1
2013,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,836.0,67.0,1019.0,138.0,1327.0,201.0,$1019,$1327,$836,1
2013,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1006.0,62.0,1241.0,98.0,1651.0,154.0,$1241,$1651,$1006,1
2013,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,931.0,36.0,1060.0,51.0,1215.0,44.0,$1060,$1215,$931,1
2013,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,920.0,41.0,1060.0,64.0,1233.0,67.0,$1060,$1233,$920,1
2013,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,901.0,93.0,1034.0,125.0,1304.0,139.0,$1034,$1304,$901,1
2013,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,882.0,53.0,1001.0,150.0,1354.0,81.0,$1001,$1354,$882,1
2013,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,924.0,71.0,1098.0,53.0,1259.0,105.0,$1098,$1259,$924,1
2013,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,860.0,162.0,1174.0,248.0,1561.0,224.0,$1174,$1561,$860,1
2013,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,973.0,73.0,1128.0,49.0,1428.0,324.0,$1128,$1428,$973,1
2013,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,964.0,62.0,1136.0,51.0,1347.0,78.0,$1136,$1347,$964,1
2013,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,946.0,76.0,1170.0,96.0,1585.0,222.0,$1170,$1585,$946,1
2013,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1023.0,50.0,1161.0,46.0,1372.0,104.0,$1161,$1372,$1023,1
2013,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,981.0,301.0,1438.0,398.0,1875.0,362.0,$1438,$1875,$981,1
2013,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,940.0,61.0,1147.0,127.0,1433.0,170.0,$1147,$1433,$940,1
2013,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,944.0,59.0,1092.0,80.0,1250.0,354.0,$1092,$1250,$944,1
2013,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,1388.0,194.0,1693.0,218.0,2001.0,,$1693,Not available. Exceeds $2000!,$1388,1
2013,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,846.0,47.0,967.0,26.0,1157.0,49.0,$967,$1157,$846,1
2013,6037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,1021.0,97.0,1177.0,151.0,1627.0,398.0,$1177,$1627,$1021,1
2013,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,1136.0,156.0,1412.0,198.0,1946.0,433.0,$1412,$1946,$1136,1
2013,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,1507.0,778.0,1726.0,162.0,1946.0,170.0,$1726,$1946,$1507,1
2013,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,931.0,283.0,1343.0,296.0,1857.0,372.0,$1343,$1857,$931,1
2013,6037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,920.0,90.0,1136.0,157.0,1461.0,145.0,$1136,$1461,$920,1
2013,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,945.0,69.0,1178.0,132.0,1446.0,130.0,$1178,$1446,$945,1
2013,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,973.0,176.0,1179.0,103.0,1632.0,275.0,$1179,$1632,$973,1
2013,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,1044.0,340.0,1628.0,626.0,2001.0,,$1628,Not available. Exceeds $2000!,$1044,1
2013,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,881.0,93.0,1265.0,206.0,1907.0,291.0,$1265,$1907,$881,1
2013,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,1094.0,76.0,1272.0,154.0,1818.0,592.0,$1272,$1818,$1094,1
2013,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,1277.0,352.0,1461.0,187.0,1949.0,424.0,$1461,$1949,$1277,1
2013,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,1813.0,724.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1813,1
2013,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,986.0,58.0,1160.0,89.0,1535.0,440.0,$1160,$1535,$986,1
2013,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,1112.0,127.0,1503.0,233.0,1860.0,160.0,$1503,$1860,$1112,1
2013,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1028.0,81.0,1308.0,114.0,1681.0,171.0,$1308,$1681,$1028,1
2013,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1122.0,50.0,1395.0,146.0,1780.0,81.0,$1395,$1780,$1122,1
2013,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1028.0,108.0,1357.0,183.0,1864.0,200.0,$1357,$1864,$1028,1
2013,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,1008.0,72.0,1120.0,55.0,1232.0,561.0,$1120,$1232,$1008,1
2013,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,1031.0,137.0,1160.0,68.0,1378.0,222.0,$1160,$1378,$1031,1
2013,6037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,907.0,179.0,1194.0,125.0,1484.0,161.0,$1194,$1484,$907,1
2013,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,1210.0,296.0,1612.0,172.0,1896.0,158.0,$1612,$1896,$1210,1
2013,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,867.0,283.0,1280.0,258.0,1554.0,272.0,$1280,$1554,$867,1
2013,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,986.0,157.0,1204.0,178.0,1659.0,176.0,$1204,$1659,$986,1
2013,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,743.0,158.0,892.0,253.0,1666.0,621.0,$892,$1666,$743,1
2013,6037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,969.0,380.0,1160.0,104.0,2001.0,,$1160,Not available. Exceeds $2000!,$969,1
2013,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,1102.0,145.0,1466.0,213.0,1882.0,182.0,$1466,$1882,$1102,1
2013,6037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,844.0,40.0,1006.0,77.0,1216.0,183.0,$1006,$1216,$844,1
2013,6037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,852.0,120.0,1155.0,143.0,1447.0,136.0,$1155,$1447,$852,1
2013,6037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,995.0,88.0,1198.0,106.0,1634.0,217.0,$1198,$1634,$995,1
2013,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,914.0,38.0,1057.0,93.0,1340.0,140.0,$1057,$1340,$914,1
2013,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,1398.0,390.0,1690.0,124.0,1926.0,107.0,$1690,$1926,$1398,1
2013,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,1593.0,564.0,1827.0,163.0,2001.0,,$1827,Not available. Exceeds $2000!,$1593,1
2013,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,1929.0,337.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1929,1
2013,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,1278.0,126.0,1505.0,261.0,2001.0,,$1505,Not available. Exceeds $2000!,$1278,1
2013,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,1010.0,608.0,1558.0,203.0,1790.0,105.0,$1558,$1790,$1010,1
2013,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,1057.0,32.0,1199.0,44.0,1479.0,144.0,$1199,$1479,$1057,1
2013,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1077.0,61.0,1255.0,144.0,1615.0,200.0,$1255,$1615,$1077,1
2013,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,913.0,152.0,1251.0,140.0,1702.0,176.0,$1251,$1702,$913,1
2013,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,697.0,172.0,847.0,172.0,1045.0,212.0,$847,$1045,$697,1
2013,6037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,848.0,129.0,1168.0,119.0,1450.0,238.0,$1168,$1450,$848,1
2013,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,1070.0,81.0,1214.0,129.0,1410.0,188.0,$1214,$1410,$1070,1
2013,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1030.0,1194.0,1519.0,399.0,1851.0,265.0,$1519,$1851,$1030,1
2013,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,1118.0,197.0,1505.0,537.0,1839.0,251.0,$1505,$1839,$1118,1
2013,6037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,886.0,343.0,1101.0,88.0,1210.0,514.0,$1101,$1210,$886,1
2013,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!,1
2013,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,775.0,42.0,1000.0,98.0,1170.0,51.0,$1000,$1170,$775,1
2013,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,1029.0,111.0,1227.0,109.0,1486.0,233.0,$1227,$1486,$1029,1
2013,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,1010.0,94.0,1190.0,115.0,1408.0,115.0,$1190,$1408,$1010,1
2013,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,508.0,657.0,1077.0,425.0,1432.0,445.0,$1077,$1432,$508,1
2013,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,1092.0,40.0,1208.0,66.0,1438.0,202.0,$1208,$1438,$1092,1
2013,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,1076.0,149.0,1310.0,132.0,1479.0,229.0,$1310,$1479,$1076,1
2013,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,833.0,95.0,1004.0,78.0,1146.0,53.0,$1004,$1146,$833,1
2013,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,841.0,209.0,1104.0,106.0,1517.0,389.0,$1104,$1517,$841,1
2013,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,943.0,53.0,1152.0,78.0,1432.0,112.0,$1152,$1432,$943,1
2013,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,963.0,65.0,1110.0,166.0,1300.0,130.0,$1110,$1300,$963,1
2013,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,922.0,126.0,1200.0,119.0,1386.0,61.0,$1200,$1386,$922,1
2013,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,986.0,202.0,1314.0,174.0,1614.0,206.0,$1314,$1614,$986,1
2013,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,992.0,64.0,1134.0,88.0,1310.0,138.0,$1134,$1310,$992,1
2013,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,968.0,376.0,1238.0,206.0,1439.0,150.0,$1238,$1439,$968,1
2013,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,875.0,41.0,974.0,36.0,1132.0,50.0,$974,$1132,$875,1
2013,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,782.0,211.0,936.0,90.0,991.0,197.0,$936,$991,$782,1
2013,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,708.0,282.0,1052.0,278.0,1406.0,123.0,$1052,$1406,$708,1
2013,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,859.0,145.0,1251.0,149.0,1463.0,90.0,$1251,$1463,$859,1
2013,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,890.0,52.0,985.0,55.0,1194.0,91.0,$985,$1194,$890,1
2013,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,942.0,59.0,1099.0,44.0,1242.0,76.0,$1099,$1242,$942,1
2013,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,886.0,124.0,1135.0,94.0,1461.0,223.0,$1135,$1461,$886,1
2013,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,887.0,77.0,1028.0,128.0,1222.0,195.0,$1028,$1222,$887,1
2013,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1066.0,75.0,1262.0,170.0,1649.0,177.0,$1262,$1649,$1066,1
2013,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,902.0,85.0,1022.0,118.0,1218.0,558.0,$1022,$1218,$902,1
2013,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,905.0,142.0,1103.0,107.0,1289.0,203.0,$1103,$1289,$905,1
2013,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,835.0,34.0,1010.0,307.0,1385.0,167.0,$1010,$1385,$835,1
2013,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,791.0,69.0,992.0,180.0,1236.0,202.0,$992,$1236,$791,1
2013,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,844.0,197.0,1190.0,239.0,1432.0,141.0,$1190,$1432,$844,1
2013,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,870.0,238.0,1095.0,132.0,1348.0,67.0,$1095,$1348,$870,1
2013,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,844.0,81.0,1032.0,93.0,1248.0,116.0,$1032,$1248,$844,1
2013,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,772.0,53.0,921.0,64.0,1154.0,186.0,$921,$1154,$772,1
2013,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,952.0,66.0,1113.0,95.0,1556.0,380.0,$1113,$1556,$952,1
2013,6037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,901.0,239.0,1132.0,171.0,1572.0,405.0,$1132,$1572,$901,1
2013,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1015.0,78.0,1113.0,49.0,1211.0,51.0,$1113,$1211,$1015,1
2013,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1637.0,269.0,1878.0,415.0,2001.0,,$1878,Not available. Exceeds $2000!,$1637,1
2013,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,347.0,242.0,857.0,144.0,1238.0,193.0,$857,$1238,$347,1
2013,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,753.0,52.0,917.0,83.0,1227.0,115.0,$917,$1227,$753,1
2013,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,825.0,35.0,962.0,59.0,1149.0,48.0,$962,$1149,$825,1
2013,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,734.0,33.0,890.0,61.0,1227.0,109.0,$890,$1227,$734,1
2013,6037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,851.0,42.0,993.0,66.0,1205.0,74.0,$993,$1205,$851,1
2013,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,823.0,48.0,946.0,49.0,1119.0,55.0,$946,$1119,$823,1
2013,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,772.0,100.0,891.0,64.0,1113.0,79.0,$891,$1113,$772,1
2013,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,887.0,57.0,1020.0,96.0,1243.0,135.0,$1020,$1243,$887,1
2013,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,742.0,75.0,980.0,111.0,1164.0,60.0,$980,$1164,$742,1
2013,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,878.0,76.0,1277.0,177.0,1659.0,458.0,$1277,$1659,$878,1
2013,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,1127.0,129.0,1360.0,315.0,1688.0,230.0,$1360,$1688,$1127,1
2013,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,1152.0,87.0,1596.0,102.0,1891.0,87.0,$1596,$1891,$1152,1
2013,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,926.0,101.0,1105.0,72.0,1310.0,245.0,$1105,$1310,$926,1
2013,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,482.0,79.0,627.0,138.0,863.0,399.0,$627,$863,$482,1
2013,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,973.0,170.0,1344.0,416.0,1725.0,159.0,$1344,$1725,$973,1
2013,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,904.0,79.0,1111.0,82.0,1343.0,99.0,$1111,$1343,$904,1
2013,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,871.0,57.0,1098.0,71.0,1286.0,126.0,$1098,$1286,$871,1
2013,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,931.0,415.0,1202.0,499.0,1700.0,415.0,$1202,$1700,$931,1
2013,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,1003.0,91.0,1181.0,178.0,1378.0,160.0,$1181,$1378,$1003,1
2013,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,874.0,59.0,1063.0,52.0,1233.0,48.0,$1063,$1233,$874,1
2013,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,1050.0,53.0,1194.0,71.0,1577.0,215.0,$1194,$1577,$1050,1
2013,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,720.0,112.0,967.0,137.0,1355.0,125.0,$967,$1355,$720,1
2013,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,714.0,98.0,898.0,73.0,1139.0,67.0,$898,$1139,$714,1
2013,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,1065.0,54.0,1217.0,84.0,1369.0,60.0,$1217,$1369,$1065,1
2013,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,866.0,82.0,1166.0,154.0,1432.0,92.0,$1166,$1432,$866,1
2013,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,871.0,42.0,1095.0,74.0,1368.0,89.0,$1095,$1368,$871,1
2013,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,812.0,136.0,1099.0,138.0,1469.0,151.0,$1099,$1469,$812,1
2013,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,843.0,41.0,945.0,25.0,1085.0,86.0,$945,$1085,$843,1
2013,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,977.0,59.0,1135.0,55.0,1358.0,173.0,$1135,$1358,$977,1
2013,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,868.0,79.0,1062.0,60.0,1241.0,72.0,$1062,$1241,$868,1
2013,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,847.0,99.0,1084.0,78.0,1322.0,112.0,$1084,$1322,$847,1
2013,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,771.0,79.0,1049.0,75.0,1275.0,105.0,$1049,$1275,$771,1
2013,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,829.0,93.0,997.0,147.0,1383.0,94.0,$997,$1383,$829,1
2013,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,840.0,35.0,1060.0,201.0,1421.0,367.0,$1060,$1421,$840,1
2013,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,804.0,72.0,1015.0,59.0,1216.0,58.0,$1015,$1216,$804,1
2013,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,681.0,70.0,909.0,79.0,1180.0,78.0,$909,$1180,$681,1
2013,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,903.0,62.0,1079.0,41.0,1218.0,44.0,$1079,$1218,$903,1
2013,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,661.0,81.0,962.0,83.0,1174.0,69.0,$962,$1174,$661,1
2013,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1944.0,283.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1944,1
2013,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1049.0,262.0,1168.0,100.0,1409.0,1095.0,$1168,$1409,$1049,1
2013,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,1691.0,622.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1691,1
2013,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,1233.0,146.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1233,1
2013,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1121.0,187.0,1429.0,113.0,1953.0,224.0,$1429,$1953,$1121,1
2013,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!,1
2013,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,1097.0,119.0,1194.0,801.0,1833.0,1134.0,$1194,$1833,$1097,1
2013,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1084.0,327.0,1964.0,252.0,2001.0,,$1964,Not available. Exceeds $2000!,$1084,1
2013,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1255.0,127.0,1665.0,150.0,2001.0,,$1665,Not available. Exceeds $2000!,$1255,1
2013,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1265.0,113.0,1701.0,139.0,2001.0,,$1701,Not available. Exceeds $2000!,$1265,1
2013,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1498.0,107.0,1780.0,63.0,2001.0,,$1780,Not available. Exceeds $2000!,$1498,1
